RUN_ACCESSION	SAMN_ID	Month	Year	G_NUMBER	GENOME_NAME	NAME_ORIGINAL	NAME_ALT1	NAME_ALT2	N_NUMBER	PATIENT_ID	SEQ_MULTIPLE_LIBRARIES	PROVIDER	SEQ_FACILITY	PATH_ORIGINAL_FASTQS	LIBRARY_ID	DATE_SEQ	STATUS	FLAG_WARNING	WARNINGS	FASTQ_PATH	PATH_MAPPING_OUTPUT_V1	PATH_MAPPING_OUTPUT_V2	ANNEX_FILES	DATE_ISOLATION	COUNTRY_ISOLATION	COUNTRY_PATIENT_BIRTH	LINEAGE	SUBLINEAGE_GAGNEUX	SUBLINEAGE_COLL	GENOME_BASED_SPOLIGO	COMMENTS	CONTACT_PERSON	PROJECT.ID
SRR5073941	SAMN06055813	5	9	G23636	HCMC1416	SAMN06055813	SRX2393031	SRS1834484	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073941_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/63/6/	NA	NA	01.01.09 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073942	SAMN06055538	10	9	G23637	HCMC1141	SAMN06055538	SRX2393032	SRS1834485	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073942_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/63/7/	NA	NA	01.01.09 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073943	SAMN06055485	12	9	G23638	HCMC1088	SAMN06055485	SRX2393033	SRS1834486	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073943_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/63/8/	NA	NA	01.01.09 00:00	Vietnam	NA	L2		L2.2.2	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073944	SAMN06055806	7	9	G23639	HCMC1409	SAMN06055806	SRX2393034	SRS1834487	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073944_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/63/9/	NA	NA	01.01.09 00:00	Vietnam	NA	L1		L1.1.1.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073944	SAMN06055806	7	9	G23639	HCMC1409	SAMN06055806	SRX2393034	SRS1834487	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073944_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/63/9/	NA	NA	01.01.09 00:00	Vietnam	NA	L1		L1.1.1.1	NA	NA	Liliana Rutaihwa	L1_L3_global_biogeography
SRR5073945	SAMN06055763	5	9	G23640	HCMC1366	SAMN06055763	SRX2393035	SRS1834488	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073945_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/64/0/	NA	NA	01.01.09 00:00	Vietnam	NA	L2		L2.2.1.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073946	SAMN06055637	8	9	G23641	HCMC1240	SAMN06055637	SRX2393036	SRS1834490	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073946_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/64/1/	NA	NA	01.01.09 00:00	Vietnam	NA	L2		L2.2.1.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073947	SAMN06055676	9	9	G23642	HCMC1279	SAMN06055676	SRX2393037	SRS1834489	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073947_1.fastq.gz	NA	NA	1;10	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/64/2/	NA	NA	01.01.09 00:00	Vietnam	NA	L4;L1	L4.5	NA	NA	NA	Liliana Rutaihwa	
SRR5073948	SAMN06055555	9	9	G23643	HCMC1158	SAMN06055555	SRX2393038	SRS1834491	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073948_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/64/3/	NA	NA	01.01.09 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073949	SAMN06055532	11	9	G23644	HCMC1135	SAMN06055532	SRX2393039	SRS1834492	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073949_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/64/4/	NA	NA	01.01.09 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073950	SAMN06055811	5	9	G23645	HCMC1414	SAMN06055811	SRX2393040	SRS1834493	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073950_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/64/5/	NA	NA	01.01.09 00:00	Vietnam	NA	L4	L4.1.2	L4.1.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073951	SAMN06055712	7	9	G23646	HCMC1315	SAMN06055712	SRX2393041	SRS1834494	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073951_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/64/6/	NA	NA	01.01.09 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073952	SAMN06055877	3	9	G23647	HCMC1480	SAMN06055877	SRX2393042	SRS1834495	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073952_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/64/7/	NA	NA	01.01.09 00:00	Vietnam	NA	L1		L1.1.1.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073952	SAMN06055877	3	9	G23647	HCMC1480	SAMN06055877	SRX2393042	SRS1834495	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073952_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/64/7/	NA	NA	01.01.09 00:00	Vietnam	NA	L1		L1.1.1.1	NA	NA	Liliana Rutaihwa	L1_L3_global_biogeography
SRR5073953	SAMN06055432	1	10	G23648	HCMC1035	SAMN06055432	SRX2393043	SRS1834496	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073953_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/64/8/	NA	NA	01.01.10 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073954	SAMN06055802	7	9	G23649	HCMC1405	SAMN06055802	SRX2393044	SRS1834497	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073954_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/64/9/	NA	NA	01.01.09 00:00	Vietnam	NA	L1		L1.1.1.1	NA	NA	Liliana Rutaihwa	L1_L3_global_biogeography
SRR5073954	SAMN06055802	7	9	G23649	HCMC1405	SAMN06055802	SRX2393044	SRS1834497	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073954_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/64/9/	NA	NA	01.01.09 00:00	Vietnam	NA	L1		L1.1.1.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073955	SAMN06055707	7	9	G23650	HCMC1310	SAMN06055707	SRX2393045	SRS1834499	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073955_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/65/0/	NA	NA	01.01.09 00:00	Vietnam	NA	L1		L1.1.1.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073955	SAMN06055707	7	9	G23650	HCMC1310	SAMN06055707	SRX2393045	SRS1834499	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073955_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/65/0/	NA	NA	01.01.09 00:00	Vietnam	NA	L1		L1.1.1.1	NA	NA	Liliana Rutaihwa	L1_L3_global_biogeography
SRR5073956	SAMN06055771	5	9	G23651	HCMC1374	SAMN06055771	SRX2393046	SRS1834498	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073956_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/65/1/	NA	NA	01.01.09 00:00	Vietnam	NA	L1		L1.1.1.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073956	SAMN06055771	5	9	G23651	HCMC1374	SAMN06055771	SRX2393046	SRS1834498	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073956_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/65/1/	NA	NA	01.01.09 00:00	Vietnam	NA	L1		L1.1.1.1	NA	NA	Liliana Rutaihwa	L1_L3_global_biogeography
SRR5073957	SAMN06055640	8	9	G23652	HCMC1243	SAMN06055640	SRX2393047	SRS1834500	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073957_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/65/2/	NA	NA	01.01.09 00:00	Vietnam	NA	L4	L4.1.2	L4.1.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073958	SAMN06055408	12	9	G23653	HCMC1011	SAMN06055408	SRX2393048	SRS1834501	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073958_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/65/3/	NA	NA	01.01.09 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073959	SAMN06055775	2	9	G23654	HCMC1378	SAMN06055775	SRX2393049	SRS1834504	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073959_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/65/4/	NA	NA	01.01.09 00:00	Vietnam	NA	L2		L2.2.2	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073960	SAMN06055723	7	9	G23655	HCMC1326	SAMN06055723	SRX2393050	SRS1834502	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073960_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/65/5/	NA	NA	01.01.09 00:00	Vietnam	NA	L4	L4.2	L4.2.2	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073961	SAMN06055562	12	9	G23656	HCMC1165	SAMN06055562	SRX2393051	SRS1834503	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073961_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/65/6/	NA	NA	01.01.09 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073962	SAMN06055862	4	9	G23657	HCMC1465	SAMN06055862	SRX2393052	SRS1834505	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073962_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/65/7/	NA	NA	01.01.09 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073963	SAMN06055799	8	9	G23658	HCMC1402	SAMN06055799	SRX2393053	SRS1834509	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073963_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/65/8/	NA	NA	01.01.09 00:00	Vietnam	NA	L2		L2.2.1.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073964	SAMN06055546	10	9	G23659	HCMC1149	SAMN06055546	SRX2393054	SRS1834506	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073964_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/65/9/	NA	NA	01.01.09 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073965	SAMN06055853	4	9	G23660	HCMC1456	SAMN06055853	SRX2393055	SRS1834507	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073965_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/66/0/	NA	NA	01.01.09 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073966	SAMN06055797	9	9	G23661	HCMC1400	SAMN06055797	SRX2393056	SRS1834508	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073966_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/66/1/	NA	NA	01.01.09 00:00	Vietnam	NA	L4	L4.4	L4.4.1.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073967	SAMN06055534	11	9	G23662	HCMC1137	SAMN06055534	SRX2393057	SRS1834510	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073967_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/66/2/	NA	NA	01.01.09 00:00	Vietnam	NA	L1		L1.1.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073967	SAMN06055534	11	9	G23662	HCMC1137	SAMN06055534	SRX2393057	SRS1834510	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073967_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/66/2/	NA	NA	01.01.09 00:00	Vietnam	NA	L1		L1.1.1	NA	NA	Liliana Rutaihwa	L1_L3_global_biogeography
SRR5073968	SAMN06055632	9	9	G23663	HCMC1235	SAMN06055632	SRX2393058	SRS1834511	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073968_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/66/3/	NA	NA	01.01.09 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073969	SAMN06055423	11	9	G23664	HCMC1026	SAMN06055423	SRX2393059	SRS1834513	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073969_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/66/4/	NA	NA	01.01.09 00:00	Vietnam	NA	L1		L1.1.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073969	SAMN06055423	11	9	G23664	HCMC1026	SAMN06055423	SRX2393059	SRS1834513	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073969_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/66/4/	NA	NA	01.01.09 00:00	Vietnam	NA	L1		L1.1.1	NA	NA	Liliana Rutaihwa	L1_L3_global_biogeography
SRR5073970	SAMN06055882	3	9	G23665	HCMC1485	SAMN06055882	SRX2393060	SRS1834512	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073970_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/66/5/	NA	NA	01.01.09 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073971	SAMN06055696	6	9	G23666	HCMC1299	SAMN06055696	SRX2393061	SRS1834514	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073971_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/66/6/	NA	NA	01.01.09 00:00	Vietnam	NA	L1		L1.1.1.1	NA	NA	Liliana Rutaihwa	L1_L3_global_biogeography
SRR5073971	SAMN06055696	6	9	G23666	HCMC1299	SAMN06055696	SRX2393061	SRS1834514	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073971_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/66/6/	NA	NA	01.01.09 00:00	Vietnam	NA	L1		L1.1.1.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073972	SAMN06055850	4	9	G23667	HCMC1453	SAMN06055850	SRX2393062	SRS1834515	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073972_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/66/7/	NA	NA	01.01.09 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073973	SAMN06055759	5	9	G23668	HCMC1362	SAMN06055759	SRX2393063	SRS1834516	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073973_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/66/8/	NA	NA	01.01.09 00:00	Vietnam	NA	L1		L1.1.1.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073973	SAMN06055759	5	9	G23668	HCMC1362	SAMN06055759	SRX2393063	SRS1834516	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073973_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/66/8/	NA	NA	01.01.09 00:00	Vietnam	NA	L1		L1.1.1.1	NA	NA	Liliana Rutaihwa	L1_L3_global_biogeography
SRR5073974	SAMN06055849	4	9	G23669	HCMC1452	SAMN06055849	SRX2393064	SRS1834517	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073974_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/66/9/	NA	NA	01.01.09 00:00	Vietnam	NA	L2		L2.2.1.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073975	SAMN06055682	7	9	G23670	HCMC1285	SAMN06055682	SRX2393065	SRS1834518	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073975_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/67/0/	NA	NA	01.01.09 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073976	SAMN06055734	6	9	G23671	HCMC1337	SAMN06055734	SRX2393066	SRS1834520	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073976_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/67/1/	NA	NA	01.01.09 00:00	Vietnam	NA	L2		L2.2.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073977	SAMN06055842	4	9	G23672	HCMC1445	SAMN06055842	SRX2393067	SRS1834519	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073977_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/67/2/	NA	NA	01.01.09 00:00	Vietnam	NA	L1		L1.1.1.1	NA	NA	Liliana Rutaihwa	MTB_clock
SRR5073977	SAMN06055842	4	9	G23672	HCMC1445	SAMN06055842	SRX2393067	SRS1834519	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073977_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/67/2/	NA	NA	01.01.09 00:00	Vietnam	NA	L1		L1.1.1.1	NA	NA	Liliana Rutaihwa	L1_L3_global_biogeography
SRR5073978	SAMN06055751	6	9	G23673	HCMC1354	SAMN06055751	SRX2393068	SRS1834522	NA	NA	NA	Holt2016	Downloaded from DB	/scicore/data/shared/genomes/tuberculosis/PRJNA355614_Holt_2016_biorxiv_LRU_nobackup/SRR5073978_1.fastq.gz	NA	NA	1	NA	NA	NA	/scicore/home/gagneux/GROUP/tbresearch/genomes/IN_PROGRESS/common_mappings/PipelineTB/v1/G23/67/3/	NA	NA	01.01.09 00:00	Vietnam	NA	L4	L4.2	L4.2.2	NA	NA	Liliana Rutaihwa	MTB_clock
